The Absolute Way;Relative Way;Class
C:\labs\pp_lab3\dataset\download_data\zebra\0549.jpg;dataset/download_data/zebra/0549.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0550.jpg;dataset/download_data/zebra/0550.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0551.jpg;dataset/download_data/zebra/0551.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0552.jpg;dataset/download_data/zebra/0552.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0553.jpg;dataset/download_data/zebra/0553.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0554.jpg;dataset/download_data/zebra/0554.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0555.jpg;dataset/download_data/zebra/0555.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0556.jpg;dataset/download_data/zebra/0556.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0557.jpg;dataset/download_data/zebra/0557.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0558.jpg;dataset/download_data/zebra/0558.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0559.jpg;dataset/download_data/zebra/0559.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0560.jpg;dataset/download_data/zebra/0560.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0561.jpg;dataset/download_data/zebra/0561.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0562.jpg;dataset/download_data/zebra/0562.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0563.jpg;dataset/download_data/zebra/0563.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0564.jpg;dataset/download_data/zebra/0564.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0565.jpg;dataset/download_data/zebra/0565.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0566.jpg;dataset/download_data/zebra/0566.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0567.jpg;dataset/download_data/zebra/0567.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0568.jpg;dataset/download_data/zebra/0568.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0569.jpg;dataset/download_data/zebra/0569.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0570.jpg;dataset/download_data/zebra/0570.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0571.jpg;dataset/download_data/zebra/0571.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0572.jpg;dataset/download_data/zebra/0572.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0573.jpg;dataset/download_data/zebra/0573.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0574.jpg;dataset/download_data/zebra/0574.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0575.jpg;dataset/download_data/zebra/0575.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0576.jpg;dataset/download_data/zebra/0576.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0577.jpg;dataset/download_data/zebra/0577.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0578.jpg;dataset/download_data/zebra/0578.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0579.jpg;dataset/download_data/zebra/0579.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0580.jpg;dataset/download_data/zebra/0580.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0581.jpg;dataset/download_data/zebra/0581.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0582.jpg;dataset/download_data/zebra/0582.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0583.jpg;dataset/download_data/zebra/0583.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0584.jpg;dataset/download_data/zebra/0584.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0585.jpg;dataset/download_data/zebra/0585.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0586.jpg;dataset/download_data/zebra/0586.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0587.jpg;dataset/download_data/zebra/0587.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0588.jpg;dataset/download_data/zebra/0588.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0589.jpg;dataset/download_data/zebra/0589.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0590.jpg;dataset/download_data/zebra/0590.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0591.jpg;dataset/download_data/zebra/0591.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0592.jpg;dataset/download_data/zebra/0592.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0593.jpg;dataset/download_data/zebra/0593.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0594.jpg;dataset/download_data/zebra/0594.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0595.jpg;dataset/download_data/zebra/0595.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0596.jpg;dataset/download_data/zebra/0596.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0597.jpg;dataset/download_data/zebra/0597.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0598.jpg;dataset/download_data/zebra/0598.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0599.jpg;dataset/download_data/zebra/0599.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0600.jpg;dataset/download_data/zebra/0600.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0601.jpg;dataset/download_data/zebra/0601.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0602.jpg;dataset/download_data/zebra/0602.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0603.jpg;dataset/download_data/zebra/0603.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0604.jpg;dataset/download_data/zebra/0604.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0605.jpg;dataset/download_data/zebra/0605.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0606.jpg;dataset/download_data/zebra/0606.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0607.jpg;dataset/download_data/zebra/0607.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0608.jpg;dataset/download_data/zebra/0608.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0609.jpg;dataset/download_data/zebra/0609.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0610.jpg;dataset/download_data/zebra/0610.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0611.jpg;dataset/download_data/zebra/0611.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0612.jpg;dataset/download_data/zebra/0612.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0613.jpg;dataset/download_data/zebra/0613.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0614.jpg;dataset/download_data/zebra/0614.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0615.jpg;dataset/download_data/zebra/0615.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0616.jpg;dataset/download_data/zebra/0616.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0617.jpg;dataset/download_data/zebra/0617.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0618.jpg;dataset/download_data/zebra/0618.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0619.jpg;dataset/download_data/zebra/0619.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0620.jpg;dataset/download_data/zebra/0620.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0621.jpg;dataset/download_data/zebra/0621.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0622.jpg;dataset/download_data/zebra/0622.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0623.jpg;dataset/download_data/zebra/0623.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0624.jpg;dataset/download_data/zebra/0624.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0625.jpg;dataset/download_data/zebra/0625.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0626.jpg;dataset/download_data/zebra/0626.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0627.jpg;dataset/download_data/zebra/0627.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0628.jpg;dataset/download_data/zebra/0628.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0629.jpg;dataset/download_data/zebra/0629.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0630.jpg;dataset/download_data/zebra/0630.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0631.jpg;dataset/download_data/zebra/0631.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0632.jpg;dataset/download_data/zebra/0632.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0633.jpg;dataset/download_data/zebra/0633.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0634.jpg;dataset/download_data/zebra/0634.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0635.jpg;dataset/download_data/zebra/0635.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0636.jpg;dataset/download_data/zebra/0636.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0637.jpg;dataset/download_data/zebra/0637.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0638.jpg;dataset/download_data/zebra/0638.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0639.jpg;dataset/download_data/zebra/0639.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0640.jpg;dataset/download_data/zebra/0640.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0641.jpg;dataset/download_data/zebra/0641.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0642.jpg;dataset/download_data/zebra/0642.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0643.jpg;dataset/download_data/zebra/0643.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0644.jpg;dataset/download_data/zebra/0644.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0645.jpg;dataset/download_data/zebra/0645.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0646.jpg;dataset/download_data/zebra/0646.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0647.jpg;dataset/download_data/zebra/0647.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0648.jpg;dataset/download_data/zebra/0648.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0649.jpg;dataset/download_data/zebra/0649.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0650.jpg;dataset/download_data/zebra/0650.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0651.jpg;dataset/download_data/zebra/0651.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0652.jpg;dataset/download_data/zebra/0652.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0653.jpg;dataset/download_data/zebra/0653.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0654.jpg;dataset/download_data/zebra/0654.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0655.jpg;dataset/download_data/zebra/0655.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0656.jpg;dataset/download_data/zebra/0656.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0657.jpg;dataset/download_data/zebra/0657.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0658.jpg;dataset/download_data/zebra/0658.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0659.jpg;dataset/download_data/zebra/0659.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0660.jpg;dataset/download_data/zebra/0660.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0661.jpg;dataset/download_data/zebra/0661.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0662.jpg;dataset/download_data/zebra/0662.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0663.jpg;dataset/download_data/zebra/0663.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0664.jpg;dataset/download_data/zebra/0664.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0665.jpg;dataset/download_data/zebra/0665.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0666.jpg;dataset/download_data/zebra/0666.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0667.jpg;dataset/download_data/zebra/0667.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0668.jpg;dataset/download_data/zebra/0668.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0669.jpg;dataset/download_data/zebra/0669.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0670.jpg;dataset/download_data/zebra/0670.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0671.jpg;dataset/download_data/zebra/0671.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0672.jpg;dataset/download_data/zebra/0672.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0673.jpg;dataset/download_data/zebra/0673.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0674.jpg;dataset/download_data/zebra/0674.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0675.jpg;dataset/download_data/zebra/0675.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0676.jpg;dataset/download_data/zebra/0676.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0677.jpg;dataset/download_data/zebra/0677.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0678.jpg;dataset/download_data/zebra/0678.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0679.jpg;dataset/download_data/zebra/0679.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0680.jpg;dataset/download_data/zebra/0680.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0681.jpg;dataset/download_data/zebra/0681.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0682.jpg;dataset/download_data/zebra/0682.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0683.jpg;dataset/download_data/zebra/0683.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0684.jpg;dataset/download_data/zebra/0684.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0685.jpg;dataset/download_data/zebra/0685.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0686.jpg;dataset/download_data/zebra/0686.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0687.jpg;dataset/download_data/zebra/0687.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0688.jpg;dataset/download_data/zebra/0688.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0689.jpg;dataset/download_data/zebra/0689.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0690.jpg;dataset/download_data/zebra/0690.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0691.jpg;dataset/download_data/zebra/0691.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0692.jpg;dataset/download_data/zebra/0692.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0693.jpg;dataset/download_data/zebra/0693.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0694.jpg;dataset/download_data/zebra/0694.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0695.jpg;dataset/download_data/zebra/0695.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0696.jpg;dataset/download_data/zebra/0696.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0697.jpg;dataset/download_data/zebra/0697.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0698.jpg;dataset/download_data/zebra/0698.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0699.jpg;dataset/download_data/zebra/0699.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0700.jpg;dataset/download_data/zebra/0700.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0701.jpg;dataset/download_data/zebra/0701.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0702.jpg;dataset/download_data/zebra/0702.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0703.jpg;dataset/download_data/zebra/0703.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0704.jpg;dataset/download_data/zebra/0704.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0705.jpg;dataset/download_data/zebra/0705.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0706.jpg;dataset/download_data/zebra/0706.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0707.jpg;dataset/download_data/zebra/0707.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0708.jpg;dataset/download_data/zebra/0708.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0709.jpg;dataset/download_data/zebra/0709.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0710.jpg;dataset/download_data/zebra/0710.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0711.jpg;dataset/download_data/zebra/0711.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0712.jpg;dataset/download_data/zebra/0712.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0713.jpg;dataset/download_data/zebra/0713.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0714.jpg;dataset/download_data/zebra/0714.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0715.jpg;dataset/download_data/zebra/0715.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0716.jpg;dataset/download_data/zebra/0716.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0717.jpg;dataset/download_data/zebra/0717.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0718.jpg;dataset/download_data/zebra/0718.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0719.jpg;dataset/download_data/zebra/0719.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0720.jpg;dataset/download_data/zebra/0720.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0721.jpg;dataset/download_data/zebra/0721.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0722.jpg;dataset/download_data/zebra/0722.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0723.jpg;dataset/download_data/zebra/0723.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0724.jpg;dataset/download_data/zebra/0724.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0725.jpg;dataset/download_data/zebra/0725.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0726.jpg;dataset/download_data/zebra/0726.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0727.jpg;dataset/download_data/zebra/0727.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0728.jpg;dataset/download_data/zebra/0728.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0729.jpg;dataset/download_data/zebra/0729.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0730.jpg;dataset/download_data/zebra/0730.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0731.jpg;dataset/download_data/zebra/0731.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0732.jpg;dataset/download_data/zebra/0732.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0733.jpg;dataset/download_data/zebra/0733.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0734.jpg;dataset/download_data/zebra/0734.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0735.jpg;dataset/download_data/zebra/0735.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0736.jpg;dataset/download_data/zebra/0736.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0737.jpg;dataset/download_data/zebra/0737.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0738.jpg;dataset/download_data/zebra/0738.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0739.jpg;dataset/download_data/zebra/0739.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0740.jpg;dataset/download_data/zebra/0740.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0741.jpg;dataset/download_data/zebra/0741.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0742.jpg;dataset/download_data/zebra/0742.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0743.jpg;dataset/download_data/zebra/0743.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0744.jpg;dataset/download_data/zebra/0744.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0745.jpg;dataset/download_data/zebra/0745.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0746.jpg;dataset/download_data/zebra/0746.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0747.jpg;dataset/download_data/zebra/0747.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0748.jpg;dataset/download_data/zebra/0748.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0749.jpg;dataset/download_data/zebra/0749.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0750.jpg;dataset/download_data/zebra/0750.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0751.jpg;dataset/download_data/zebra/0751.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0752.jpg;dataset/download_data/zebra/0752.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0753.jpg;dataset/download_data/zebra/0753.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0754.jpg;dataset/download_data/zebra/0754.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0755.jpg;dataset/download_data/zebra/0755.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0756.jpg;dataset/download_data/zebra/0756.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0757.jpg;dataset/download_data/zebra/0757.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0758.jpg;dataset/download_data/zebra/0758.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0759.jpg;dataset/download_data/zebra/0759.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0760.jpg;dataset/download_data/zebra/0760.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0761.jpg;dataset/download_data/zebra/0761.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0762.jpg;dataset/download_data/zebra/0762.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0763.jpg;dataset/download_data/zebra/0763.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0764.jpg;dataset/download_data/zebra/0764.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0765.jpg;dataset/download_data/zebra/0765.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0766.jpg;dataset/download_data/zebra/0766.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0767.jpg;dataset/download_data/zebra/0767.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0768.jpg;dataset/download_data/zebra/0768.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0769.jpg;dataset/download_data/zebra/0769.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0770.jpg;dataset/download_data/zebra/0770.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0771.jpg;dataset/download_data/zebra/0771.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0772.jpg;dataset/download_data/zebra/0772.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0773.jpg;dataset/download_data/zebra/0773.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0774.jpg;dataset/download_data/zebra/0774.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0775.jpg;dataset/download_data/zebra/0775.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0776.jpg;dataset/download_data/zebra/0776.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0777.jpg;dataset/download_data/zebra/0777.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0778.jpg;dataset/download_data/zebra/0778.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0779.jpg;dataset/download_data/zebra/0779.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0780.jpg;dataset/download_data/zebra/0780.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0781.jpg;dataset/download_data/zebra/0781.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0782.jpg;dataset/download_data/zebra/0782.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0783.jpg;dataset/download_data/zebra/0783.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0784.jpg;dataset/download_data/zebra/0784.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0785.jpg;dataset/download_data/zebra/0785.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0786.jpg;dataset/download_data/zebra/0786.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0787.jpg;dataset/download_data/zebra/0787.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0788.jpg;dataset/download_data/zebra/0788.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0789.jpg;dataset/download_data/zebra/0789.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0790.jpg;dataset/download_data/zebra/0790.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0791.jpg;dataset/download_data/zebra/0791.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0792.jpg;dataset/download_data/zebra/0792.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0793.jpg;dataset/download_data/zebra/0793.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0794.jpg;dataset/download_data/zebra/0794.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0795.jpg;dataset/download_data/zebra/0795.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0796.jpg;dataset/download_data/zebra/0796.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0797.jpg;dataset/download_data/zebra/0797.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0798.jpg;dataset/download_data/zebra/0798.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0799.jpg;dataset/download_data/zebra/0799.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0800.jpg;dataset/download_data/zebra/0800.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0801.jpg;dataset/download_data/zebra/0801.jpg;zebra
C:\labs\pp_lab3\dataset\download_data\zebra\0802.jpg;dataset/download_data/zebra/0802.jpg;zebra
